,hscode,volume
2756,10062090601,100
2757,10063040001,1100
2758,10063099010,1100
2759,10063030003,1075
2760,10063040001,1300
2761,10062010001,1950
2762,10062090612,7000
2763,10062090606,3250
2764,10062090618,3250
2765,10063040001,6804
2766,10063040001,6577
2767,10063040001,4536
2768,10063040001,5824
2769,10062010001,3276
2770,10063030003,2184
2771,10063030003,2268
2772,10063030003,4536
2773,10063091001,1250
2774,10064090019,2150
2775,10063040001,1270
2776,10063040001,62928
2777,10064090602,8000
2778,10063040001,2545
2779,10063030003,500
2780,10063040001,1750
2781,10063040001,17670
2782,10063040001,500
2783,10063040001,500
2784,10063040001,842
2785,10063040001,1842
2786,15119036000,220
2787,15119039000,10
2788,10063099010,1800
2789,10063099010,3600
2790,15119036000,6000
2791,15119036000,800
2792,15119036000,7080
2793,15119036000,8400
2794,10063099001,20
2795,10063040001,2000
2796,10051000000,4000
2797,10063040001,18285
2798,10063099001,17110
2799,10063099012,17208
2800,10062090010,17208
2801,10063099001,35339
2802,10063099001,54855
2803,10063040001,96000
2804,10063040001,1080
2805,10063040001,1080
2806,10063040001,4600
2807,15119036000,2440
2808,15119036000,4800
2809,15119036000,10800
2810,15119036000,12000
2811,15119036000,1760
2812,15119036000,3000
2813,15119036000,6000
2814,10063040001,1425
2815,10063040001,1664
2816,10063040001,1155
2817,10063040001,1155
2818,10062090613,1664
2819,10063040001,1338
2820,10063040001,869
2821,10063040001,1000
2822,10063040001,50
2823,10063040001,1000
2824,10063040001,938
2825,10063030003,32000
2826,10063040001,925
2827,10063040001,9200
2828,10063040001,850
2829,10063040001,3650
2830,10063030003,200
2831,10063030003,100
2832,10063030003,100
2833,10063040001,200
2834,10063040001,655
2835,10063099001,1581
2836,10063040001,1134
2837,10063040001,1134
2838,10063040001,1134
2839,10063040001,1678
2840,10063099001,1870
2841,10063099001,1000
2842,10063099001,500
2843,10063099012,1500
2844,10063099001,2200
2845,10063099001,840
2846,10063099010,940
2847,10063099090,1
2848,10063099090,4
2849,10063099090,1
2850,10063099090,1
2851,10063099090,1
2852,10063099090,1
2853,10063099090,1
2854,10063099090,1
2855,10063099090,1
2856,10063099090,1
2857,10063040001,1080
2858,10063040001,1080
2859,10063099001,500
2860,10063030003,1400
2861,10062090613,250
2862,10062090613,30
2863,10062010001,200
2864,10062010001,10
2865,10062090604,400
2866,10062090604,50
2867,10062010001,500
2868,10062010001,20
2869,10062010001,30
2870,10062090604,150
2871,10062090604,50
2872,10062010001,10
2873,10062010001,10
2874,10063099001,1000
2875,10063040001,22000
2876,10063099015,1200
2877,10063040001,725
2878,10063030003,150
2879,10064090005,160
2880,10063040001,20000
2881,10063040001,40000
2882,10063040001,9800
2883,10063030003,10000
2884,10062010001,2000
2885,10062010001,2000
2886,10062090613,2000
2887,10062090613,3000
2888,10062090613,6000
2889,10064090005,2000
2890,10063040001,3000
2891,10063040001,3000
2892,10063030003,2000
2893,10063030003,3000
2894,10063099600,10000
2895,10063040001,666
2896,10063040001,320
2897,10063040001,40
2898,10063030003,100
2899,10063030003,40
2900,10063040001,100000
2901,10063040001,2870
2902,10063040001,300
2903,10063040001,3040
2904,10063040001,1425
2905,10063091001,6000
2906,10064090005,1200
2907,10064090005,1200
2908,10063099012,10400
2909,10063099001,16620
2910,10063099001,700
2911,10063099001,480
2912,10063030003,200
2913,10063030003,200
2914,10062090619,100
2915,10062010001,100
2916,10063040001,20920
2917,10063040001,18796
2918,10063040001,1134
2919,10063040001,1134
2920,10063040001,1140
2921,10063040001,1134
2922,10063099001,1000
2923,10063099001,1850
2924,10063099001,900
2925,10064090005,5000
2926,10064090005,1000
2927,10063040001,5000
2928,10063040001,6900
2929,10063040001,7500
2930,10063030003,200
2931,10063030003,280
2932,10063030003,200
2933,10063030003,120
2934,10063040001,15890
2935,10063040001,86082
2936,10063040001,15904
2937,10063040001,2313
2938,10063040001,460
2939,10063040001,456
2940,10063091002,685
2941,10063091002,670
2942,10063040001,10215
2943,10063030003,400
2944,10063099001,21500
2945,10063099001,24000
2946,10063099001,11100
2947,10063099012,8898
2948,10063040001,19750
2949,10063040001,4000
2950,10063099012,728000
2951,10063091001,3600
2952,10063091001,300
2953,10063040001,300
2954,10062090612,10
2955,10062090606,50
2956,10063099012,10400
2957,10063040001,100
2958,10063040001,780
2959,10063040001,255
2960,15119020000,100
2961,15119020000,50
2962,15119020000,50
2963,15119020000,50
2964,10063099001,15301
2965,10063099001,4790
2966,10063040001,70
2967,10063040001,815
2968,10063040001,250
2969,10063040001,5000
2970,10063030003,925
2971,10063030003,1840
2972,10063030003,1840
2973,10063030003,410
2974,10063030003,500
2975,10063040001,90
2976,10063040001,70
2977,10063040001,780
2978,10063040001,240
2979,10063040001,70
2980,10063040001,810
2981,10063040001,250
2982,10063040001,100
2983,10063040001,60
2984,10063040001,790
2985,10063040001,235
2986,10063099013,260000
2987,10063040001,1152
2988,10063099001,43200
2989,10063040001,9200
2990,10063040001,1370
2991,10063040001,685
2992,10063040001,925
2993,10063040001,100
2994,10063040001,774
2995,10063040001,250
2996,10063030003,400
2997,10063040001,100
2998,10064090003,100
2999,10062090612,200
3000,10062090618,50
3001,10062010001,50
3002,10063040001,3040
3003,10063040001,9000
3004,10063099001,925
3005,10063040001,800
3006,10063040001,700
3007,10063040001,203
3008,10063099012,520000
3009,10062010500,49880
3010,10062090600,500000
3011,10051000000,34
3012,10063040001,5000
3013,10063030003,250
3014,10063040001,2350
3015,10063040001,2775
3016,10063040001,872
3017,10063040001,2175
3018,10063040001,2610
3019,10063040001,2590
3020,10063040001,2775
3021,10063040001,1000
3022,10063040001,3420
3023,10063040001,2610
3024,10063040001,1800
3025,10063040001,3600
3026,10063030003,350
3027,10063030003,400
3028,10063030003,100
3029,10063030003,100
3030,10064090005,1075
3031,10063040001,1200
3032,10063040001,2313
3033,10063040001,456
3034,10063040001,456
3035,10063040001,913
3036,10063040001,2313
3037,10063040001,2313
3038,10063030003,850
3039,10063030003,1700
3040,10063040001,80
3041,10063040001,765
3042,10063040001,558
3043,10063040001,400
3044,10063040001,1800
3045,10063040001,3585
3046,10063040001,790
3047,10063040001,4950
3048,10063040001,60
3049,10063030003,120
3050,10063030003,60
3051,15119039000,960
3052,10063040001,450
3053,10063099601,3640
3054,10063040001,44000
3055,10063040001,42676
3056,10063040001,10000
3057,10063040001,5000
3058,10063040001,170
3059,10063040001,150
3060,10062010001,300
3061,10062090612,300
3062,10063099012,1150
3063,10062090003,575
3064,10063040001,648
3065,10063040001,625
3066,10062010001,60
3067,10063040001,906
3068,10063040001,420
3069,10063040001,1440
3070,10063040001,720
3071,10063040001,300
3072,10063040001,300
3073,10063040001,702
3074,10062010001,540
3075,10063040001,695
3076,10063040001,300
3077,10063040001,300
3078,10063040001,100
3079,10064090005,20
3080,10063030003,50
3081,10062010001,100
3082,10062090600,1
3083,10064090006,200
3084,10063040001,8560
3085,10063091001,23000
3086,10063099012,5200
3087,10064090006,500
3088,10063040001,3500
3089,10063040001,1920
3090,10063099010,21900
3091,10063091001,300
3092,10063099010,100
3093,15119036000,345
3094,15119036000,500
3095,15119036000,115
3096,10063040001,1500
3097,10062010500,30
3098,10063040500,30
3099,10062090609,30
3100,10062090605,30
3101,10062090631,30
3102,10063040001,400
3103,10063040001,650
3104,10062010001,50
3105,10063099001,1280
3106,10063040001,300
3107,10063040001,350
3108,10062090613,200
3109,10062090630,150
3110,10062090615,100
3111,10062090631,200
3112,10063040001,1280
3113,10063099012,5200
3114,10063040001,370
3115,10063040001,220
3116,10063030003,220
3117,10062010500,100
3118,10062090607,100
3119,10063040500,100
3120,10062090618,150
3121,10062090609,50
3122,10062010500,1820
3123,10063099001,1766
3124,10063040001,420
3125,10063040001,900
3126,10063091001,100
3127,10063040001,2665
3128,10063040001,4052
3129,10063099013,1000
3130,10063099001,5880
3131,10063099001,1960
3132,10063040001,5330
3133,10063040001,350
3134,10063040001,480
3135,10063040001,485
3136,10063099001,925
3137,10063040001,1400
3138,10063040001,2162
3139,10063099001,225
3140,10063099012,930
3141,10063091001,1050
3142,10062090018,100
3143,10063099013,800
3144,10063099012,500
3145,10051000000,40000
3146,10063040001,510
3147,10063099012,490
3148,10063099012,1550
3149,10063040001,20412
3150,10063040001,20412
3151,10063040001,16912
3152,10063030003,200
3153,15119020000,5
3154,10063099001,1050
3155,10063099001,2100
3156,10063040001,100
3157,10063040001,770
3158,10063040001,1540
3159,10063030003,100
3160,10063040001,1700
3161,10063040001,850
3162,10064090012,100000
3163,10063099001,20
3164,10059090090,30000
3165,10063040001,700
3166,10063040001,885
3167,10063040001,400
3168,10063030003,16
3169,10062010001,19
3170,10062090618,15
3171,10063030003,400
3172,10064090005,100
3173,10063040001,300
3174,10064090005,626
3175,10062010001,500
3176,10064090005,500
3177,10063099001,1800
3178,10063030006,100
3179,10063040001,100
3180,10063099007,57
3181,10063099007,100
3182,10063040001,8500
3183,10063040001,8500
3184,10063040001,400
3185,10063040001,150
3186,10062090601,119
3187,10062010001,150
3188,10063030003,850
3189,10063030003,900
3190,10063030003,400
3191,10063030006,40
3192,10063099001,250
3193,10063099007,300
3194,10063040001,3744
3195,10063040001,3744
3196,10063040001,650
3197,10063040001,350
3198,10063040001,250
3199,10063040001,10080
3200,10063040001,4200
3201,10064090005,525
3202,10064090005,525
3203,10064090005,420
3204,10063099010,1800
3205,10063040001,2600
3206,10063040001,1160
3207,10063040001,1160
3208,10063040001,1160
3209,10063040001,1160
3210,10063040001,1160
3211,10063040001,1160
3212,10063091001,12
3213,10063099090,2
3214,10063099090,1
3215,10063099090,1
3216,10063099090,1
3217,10063099090,1
3218,10063099090,1
3219,10063099090,1
3220,10063099090,1
3221,10063099090,1
3222,10063099090,1
3223,10063099090,1
3224,10063099090,1
3225,10063099090,1
3226,10063099090,1
3227,10063099090,1
3228,10063099090,1
3229,10063099090,1
3230,10063099090,1
3231,10063099090,1
3232,10063099090,1
3233,10063099090,1
3234,10063099090,1
3235,10063099090,1
3236,10063099090,1
3237,10063099090,1
3238,10063099090,1
3239,10063099090,1
3240,10063099601,79345
3241,10063099601,40000
3242,10063091003,20000
3243,10063099601,40000
3244,10063099003,1600
3245,10062090504,100
3246,10062090608,100
3247,10062090608,100
3248,10062090614,100
3249,10062090504,100
3250,10062090614,100
3251,10062090609,252
3252,10063040001,870
3253,10064090005,500
3254,10064090005,1490
3255,10063040001,870
3256,10063030003,800
3257,10063030003,1140
3258,10062090618,200
3259,10063099012,15600
3260,10064090005,64000
3261,10063040001,2488
3262,10063040001,1124
3263,10063030003,765
3264,10063030003,2288
3265,10063030003,310
3266,10063030003,530
3267,10063030003,140
3268,10063099012,100000
3269,10064090600,29000
3270,10063040001,38760
3271,10051000000,4500
3272,10063091001,250000
3273,10063099012,10400
3274,10063099012,10400
3275,10063040001,1000
3276,10063040001,1536
3277,10063040001,7200
3278,10063099010,5200
3279,10063040001,765
3280,10063099010,2600
3281,10063099010,2600
3282,10063040001,2200
3283,10063040001,2400
3284,10063040001,3150
3285,10064090005,9360
3286,10064090005,32240
3287,10062010001,20
3288,10063040001,90
3289,10063040001,530
3290,10063040001,280
3291,10063040001,240
3292,10063040001,90
3293,10063040001,7020
3294,10063099001,25000
3295,10063091001,16530
3296,10063091001,3306
3297,10063099012,54000
3298,10063099012,265000
3299,10063040001,48000
3300,10063040001,96000
3301,10063040001,21000
3302,10063040001,3000
3303,10064090003,24000
3304,10064090006,2000
3305,10063030003,600
3306,10063030003,200
3307,10062090018,200
3308,10063040500,1200
3309,10062010001,2100
3310,10064090005,24000
3311,10064090005,24000
3312,10064090003,24000
3313,10063030003,850
3314,10063030003,900
3315,10063030003,400
3316,10063040001,25000
3317,10063040001,20880
3318,10063040001,750
3319,10063040001,5000
3320,10063040001,12875
3321,10063030003,20
3322,10063030003,40
3323,10063040001,23452
3324,10063040001,21500
3325,10064090005,5200
3326,10063040001,47988
3327,10063040001,22000
3328,10063040001,15000
3329,10063099001,6000
3330,10063099010,1000
3331,10063099010,18000
3332,10063040001,500
3333,10063040001,692
3334,10063099012,416000
3335,10064090012,40000
3336,10063030003,240
3337,10063099001,500
3338,10063099001,500
3339,10062090619,50
3340,10062090613,50
3341,10064090012,150
3342,10063030003,775
3343,10063030003,150
3344,10063099010,333
3345,10063040001,500
3346,10063091002,600
3347,10063040001,300
3348,10063040001,600
3349,10063040001,700
3350,10064090005,39960
3351,10063099012,312000
3352,10059090001,30
3353,10063040001,725
3354,10063040001,725
3355,10063040001,725
3356,10063040001,19150
3357,10063040001,1330
3358,10064090006,66000
3359,10063040001,22998
3360,10063040001,22816
3361,10063099012,416000
3362,10063040001,4320
3363,10063040001,3600
3364,10063040001,1728
3365,10063040001,850
3366,10063040001,340
3367,10063040001,200
3368,10063040001,30
3369,10063030003,50
3370,10062090613,40
3371,10063040001,8220
3372,10063040001,920
3373,10063040001,1028
3374,10063040001,925
3375,10063040001,1020
3376,10063040001,460
3377,10063040001,460
3378,10059090090,24
3379,10064090003,49000
3380,10064090003,24500
3381,10064090005,24500
3382,10064090005,24500
3383,10062090613,600
3384,10062090618,320
3385,10063040001,1700
3386,10063040001,1700
3387,10064090003,350
3388,10063040001,10
3389,10062010001,10
3390,10064090005,20
3391,10063030003,100
3392,10063030003,1600
3393,10063040001,850
3394,10063040001,850
3395,10063040001,3102
3396,10063040001,4949
3397,10064090005,11845
3398,10063030003,295
3399,10063099001,12474
3400,10063099001,4535
3401,10063099001,3796
3402,10063040001,2150
3403,10064090005,800
3404,10064090005,520
3405,10063040001,25000
3406,10063040001,2300
3407,10063040001,850
3408,10063040001,880
3409,10063040001,20430
3410,10063030003,11350
3411,10063030003,1907
3412,10062090613,2206
3413,10064090005,19976
3414,10064090005,1907
3415,10062090619,831
3416,10062090607,2206
3417,10063099001,25000
3418,10063040001,400
3419,10063040001,200
3420,10063040001,420
3421,10063040001,100
3422,10063040001,37
3423,10063030003,100
3424,10062010001,20
3425,10063040001,850
3426,10063040001,1700
3427,10063040001,500
3428,10063040001,500
3429,10063040001,600
3430,10063040001,300
3431,10063040001,100
3432,10063030003,300
3433,10063030003,819
3434,10063040001,39917
3435,10062090605,100
3436,10062090605,500
3437,10062010500,80
3438,10062010500,70
3439,10051000000,4200
3440,10051000000,350
3441,10064090012,150
3442,10063099001,100
3443,10063040001,920
3444,10063030003,1200
3445,10062090618,50
3446,10063040001,1000
3447,10063040001,800
3448,10063040001,120
3449,10063040001,100
3450,10063040001,2300
3451,10063099001,690
3452,10063040001,3100
3453,10063040001,300
3454,10063040001,1064
3455,10063040001,1017
3456,10063040001,2300
3457,10063040001,90
3458,10063040001,1936
3459,10063040001,856
3460,10063040001,1756
3461,10063040001,980
3462,10063040001,250
3463,10063099001,810
3464,10063099001,3555
3465,10063099001,120
3466,10063099001,900
3467,10063099012,4000
3468,10063040001,2000
3469,10062090607,480
3470,10063040001,1150
3471,10063099010,850
3472,10063040001,75
3473,10063040001,120
3474,10051000000,1000
3475,15119039000,1200
3476,10063040001,620
3477,10063091001,2500
3478,10063091001,175
3479,10063091001,450
3480,15119036000,3400
3481,15119036000,6000
3482,15119036000,3600
3483,15119036000,1720
3484,15119036000,6000
3485,15119036000,12000
3486,15119036000,4320
3487,15119036000,2800
3488,15119036000,4200
3489,15119036000,6000
3490,15119036000,2892
3491,15119036000,5388
3492,15119036000,800
3493,15119036000,4200
3494,15119036000,12000
3495,10063030003,200
3496,10063030003,240
3497,10064090005,105
3498,10063040001,280
3499,10062090612,140
3500,10063040001,900
3501,10062090606,11
3502,10063099001,250
3503,10063099001,180
3504,10063099001,150
3505,10063099001,150
3506,10063099001,260
3507,15119039000,300
3508,10063099012,1500
3509,10063099012,1300
3510,10063040001,840
3511,10063099001,1100
3512,10063040001,2200
3513,10062090001,1
3514,10063099001,2600
3515,10063099001,2600
3516,10063099001,2600
3517,10063099001,2600
3518,10063099001,2600
3519,10063099001,2600
3520,10063099001,2600
3521,10063099012,1500000
3522,10063099090,1
3523,10063099090,1
3524,10063040001,2
3525,10063099090,1
3526,10063099090,1
3527,10063099090,1
3528,10063099090,1
3529,10063099090,1
3530,10063099090,1
3531,10063099090,1
3532,10063099090,1
3533,10063099090,1
3534,10063099090,1
3535,10063099090,1
3536,10063099090,1
3537,10063099090,1
3538,10063099090,1
3539,10063099090,1
3540,10063099090,1
3541,10063099090,1
3542,10063099090,1
3543,10063099090,1
3544,10063099601,600
3545,10063099601,400
3546,15119049000,150
3547,10063040001,25000
3548,10063040001,38783
3549,10063040001,132000
3550,10063040001,120000
3551,10063040001,96000
3552,10063040001,125000
3553,10063040001,2176
3554,10063040001,1050
3555,10063040001,500
3556,10062090601,200
3557,10063040001,210
3558,10063099001,2520
3559,10063099001,2520
3560,10063099001,4980
3561,15119039000,1200
3562,10063040001,9000
3563,10063040001,7000
3564,10063040001,5000
3565,10063030003,1008
3566,10063040001,3000
3567,10063040001,1500
3568,10063040001,10625
3569,10063030003,3000
3570,10063030003,2400
3571,10063099012,400
3572,10063099012,2000
3573,10063099012,1000
3574,10063099012,1250
3575,10063099001,2778
3576,10063040001,154360
3577,10063040001,135660
3578,10062010001,2100
3579,10063030003,850
3580,10063030003,1700
3581,10063030003,850
3582,10064090005,520000
3583,10064090005,104000
3584,10064090005,416000
3585,10063040001,1330
3586,10063040001,2000
3587,10063040001,16500
3588,10063040001,2000
3589,10063030003,1000
3590,10063040001,43000
3591,10064090005,13000
3592,10064090005,6000
3593,10064090005,2500
3594,10063030003,8500
3595,10063030003,5000
3596,10063030003,8000
3597,10063099012,260000
3598,10064090019,2580
3599,10063040001,855
3600,10063040001,321
3601,10063030003,1529
3602,10064090006,500000
3603,10063091001,9750
3604,10063099012,3120
3605,10063099001,925
3606,10063099001,100
3607,10063099001,2675
3608,10063099012,3120
3609,10063040001,1000
3610,10063099600,1000
3611,10063040001,200
3612,10063040001,50
3613,10063040001,400
3614,10063040001,300
3615,10062010500,120000
3616,10064090003,4000
3617,10063040001,3000
3618,10063040001,10000
3619,10063040001,7000
3620,10063040001,11132
3621,10063040001,6816
3622,10064090005,10000
3623,10063040001,18000
3624,10063040001,46000
3625,10063040001,12000
3626,10063040001,41805
3627,10063030003,233
3628,10063030003,100
3629,10063030003,300
3630,10063030003,300
3631,10063040001,3600
3632,10063040001,20430
3633,10063040001,1800
3634,10063040001,855
3635,10063040001,110
3636,10063040001,3520
3637,10063040001,900
3638,10063040001,1800
3639,10063040001,7200
3640,10063040001,800
3641,10063040001,650
3642,10063040001,1050
3643,10063040001,690
3644,10063040001,650
3645,10062010001,270
3646,10062090604,44
3647,10062090604,40
3648,10062090601,370
3649,10062090601,200
3650,10062090613,441
3651,10062090613,80
3652,10051000000,245
3653,10051000000,210
3654,10063091001,1994
3655,10063040001,880
3656,10063040001,144
3657,10063099001,900
3658,10063040001,230
3659,10063040001,1665
3660,10063040001,1387
3661,10063040001,231
3662,10063030003,2000
3663,10063030003,2000
3664,10063040001,24000
3665,10063040001,21180
3666,10063040001,21225
3667,10063040001,1365
3668,10063040001,2000
3669,10063099010,1920
3670,10063099001,1000
3671,10063040001,700
3672,10063099010,880
3673,10063099012,182000
3674,10063099012,130000
3675,10063099012,78000
3676,10063099001,2
3677,10063099003,940
3678,10063040001,1000
3679,10063099003,300
3680,10063030003,280
3681,10063040001,1700
3682,10063040001,3400
3683,10063040001,2250
3684,10063040001,4800
3685,10063040001,6600
3686,10063040001,3000
3687,10063040001,2325
3688,10062010001,400
3689,10063040001,37500
3690,10063040001,12500
3691,10063099012,132500
3692,10063099012,265000
3693,10062090604,80
3694,10063040001,79017
3695,15119049000,150
3696,10063099001,37980
3697,10064090005,5200
3698,10064090005,10400
3699,10062090600,1
3700,10063099012,520000
3701,10063099001,1800
3702,10063099012,260000
3703,10063040001,80
3704,10063040001,70
3705,10063040001,850
3706,10063040001,120
3707,10063040001,120
3708,10063040001,500
3709,10063040001,120
3710,10063040001,470
3711,10063040001,190
3712,10063030003,830
3713,10063040001,50
3714,10063040001,260
3715,10063040001,40
3716,10063040001,130
3717,10063040001,160
3718,10063040001,210
3719,10063040001,200
3720,10063040001,280
3721,10063040001,550
3722,10063040001,1069
3723,10064090006,33000
3724,10063040001,320
3725,10063040001,300
3726,10064090005,40
3727,10063030003,240
3728,10063030003,130
3729,10063040001,2900
3730,10063040001,1000
3731,10062010001,6400
3732,10063040001,4320
3733,10063040001,3636
3734,10063030003,2400
3735,10063040500,2400
3736,10063099012,38000
3737,15119036000,800
3738,15119036000,2730
3739,15119036000,4800
3740,15119036000,5220
3741,15119036000,7800
3742,10063040001,400
3743,10063040001,400
3744,10063040001,40
3745,10063040001,10
3746,10064090005,10
3747,10063030003,70
3748,10063030003,20
3749,10063030003,60
3750,10063030003,90
3751,10063040001,200
3752,10063040001,1300
3753,10063040001,1700
3754,10063040001,19777
3755,10063040001,45000
3756,10063040001,17736
3757,10063040001,17078
3758,10063040001,1460
3759,10063040001,150
3760,10063040001,1200
3761,10063040001,216
3762,10062010001,54
3763,10063099001,150
3764,10063040001,594
3765,10063040001,790
3766,10062010001,60
3767,10063040001,350
3768,10063099001,1750
3769,10063040001,324
3770,10063040001,990
3771,10062010001,60
3772,10063040001,1200
3773,10063040001,225
3774,10063040001,60
3775,10063040001,600
3776,10062010001,50
3777,10063030003,50
3778,10063030003,100
3779,10063030003,100
3780,10063040001,864
3781,10063040001,420
3782,10062010001,60
3783,10063040001,540
3784,10063040001,625
3785,10062010001,180
3786,10063040001,666
3787,10063040001,480
3788,10062010001,54
3789,10062010001,120
3790,10063040001,960
3791,10062010001,480
3792,10064090600,7200
3793,10064090600,1100
3794,10064090600,7200
3795,10063099023,1200
3796,10062090001,50
3797,10063099001,300
3798,10063099001,600
3799,10063099001,600
3800,10063030003,50
3801,10063099013,2400
3802,10063099013,14400
3803,10063099012,1300
3804,10063040001,945
3805,10063040001,100
3806,10062010001,100
3807,10062010001,50
3808,10063030003,50
3809,10063030003,50
3810,10063040001,1310
3811,10063040001,100
3812,10062010001,108
3813,10063030003,252
3814,10063040001,17179
3815,10063099001,70679
3816,10063099001,13163
3817,10063099001,51538
3818,10063040001,17110
3819,10063040001,34219
3820,10063099001,17110
3821,10062090001,17110
3822,10063099012,17208
3823,10063099013,1200
3824,10063040001,1000
3825,10063040001,42767
3826,10063040001,42767
3827,10063040001,1000
3828,10063099012,20800
3829,10063099010,23334
3830,10063099010,6300
3831,10063099001,2080
3832,10063040001,550
3833,10063040001,1200
3834,10063091001,3840
3835,10063091001,6150
3836,10063091001,2460
3837,10062090001,12
3838,10063040001,880
3839,10063099001,2200
3840,10063040001,2167
3841,10063040001,2116
3842,10063099012,50000
3843,10063099600,1000
3844,10063099012,800
3845,10063099001,200
3846,10064090006,12000
3847,10063091001,35360
3848,10063091001,3900
3849,10063091001,520
3850,10063091001,650
3851,10062090612,70
3852,10062090612,80
3853,10062090630,80
3854,10062090630,87
3855,10063099603,194
3856,10063099603,80
3857,10062090001,72
3858,10063099603,80
3859,10063030003,350
3860,10063030003,200
3861,10063030003,450
3862,10063099010,1150
3863,10063099600,650
3864,10063099600,400
3865,10063040001,500
3866,10063040001,250
3867,10063040001,1000
3868,10063040001,500
3869,10063040001,250
3870,10063040001,1000
3871,10063040001,500
3872,10063040001,250
3873,10063040001,1000
3874,10063040001,6000
3875,10063099001,3300
3876,10063091003,5505
3877,10063099001,1680
3878,10063040001,1050
3879,10063040001,200
3880,10063099012,10
3881,10062090018,10
3882,15119049000,3
3883,15119049000,3
3884,10063040001,920
3885,10063040001,850
3886,10063040001,1800
3887,10063040001,2500
3888,10064090005,300
3889,10062010001,200
3890,10062090612,150
3891,10064090005,450
3892,10063099090,1
3893,10063099090,1
3894,10063099090,3
3895,10063099090,1
3896,10063099090,1
3897,10063099090,1
3898,10063099090,1
3899,10063099090,1
3900,10063099090,1
3901,10063099090,1
3902,10063099090,1
3903,10063099601,31800
3904,10063099601,168000
3905,10063099601,60000
3906,10063040001,1179
3907,10063040001,1000
3908,10063099012,3150
3909,10063099010,800
3910,10063040001,200
3911,10063099012,1000
3912,10063040001,2620
3913,10063040001,1013
3914,10063040001,1050
3915,10063040001,5000
3916,10063040001,1000
3917,10063099601,5200
3918,10062090010,10300
3919,10063099014,40
3920,10063099012,38480
3921,10063040001,925
3922,10063030003,24000
3923,10063099001,1710
3924,10063040001,38778
3925,10063040001,5675
3926,10063040001,12226
3927,10063040001,17892
3928,10063040001,11360
3929,10063040001,21500
3930,10063040001,880
3931,10063040001,5730
3932,10063040001,1800
3933,10063099012,260000
3934,10063040001,600
3935,10063040001,405
3936,10063040001,95
3937,10064090005,100
3938,10063030003,500
3939,10063030003,600
3940,10063040001,140
3941,10063040001,140
3942,10063040001,3225
3943,10063040001,1140
3944,10063040001,1100
3945,10063040001,1100
3946,10063040001,1056
3947,10064090006,6000
3948,10064090602,9000
3949,10063040001,1250
3950,10063040001,450
3951,10063099001,1760
3952,10063040001,500
3953,10064090005,300
3954,10051000000,2
3955,10051000000,5
3956,10063099010,1410
3957,10063099010,28000
3958,10063040001,4600
3959,10063040001,2300
3960,10063040001,6924
3961,10063040001,13053
3962,10063099001,4410
3963,10062090612,10
3964,10062010005,10
3965,10063099001,800
3966,10063040001,880
3967,10063040001,880
3968,10063040001,37440
3969,10063040001,3000
3970,10063040001,1430
3971,10063040001,355
3972,10063040001,1180
3973,10063040001,1600
3974,10064090005,100
3975,10063040001,24
3976,10063040001,120
3977,10063040001,384
3978,10063040001,48
3979,10063040001,200
3980,10063040001,2268
3981,10063040001,2267
3982,15119036000,1320
3983,15119036000,1200
3984,10064090003,5000
3985,10063040001,680
3986,10063040001,60
3987,10063040001,300
3988,10063040001,800
3989,10063040001,500
3990,10063040001,350
3991,10063040001,300
3992,10062010001,5000
3993,10062010001,3000
3994,10062010001,2000
3995,10063030003,2000
3996,10063030003,2000
3997,10063040001,2000
3998,10063040001,2000
3999,10063040001,2000
4000,10063040001,1500
4001,10064090005,500
4002,10064090005,100
4003,10063040001,100
4004,10063030003,1750
4005,10063030003,370
4006,10062010001,30
4007,15119036000,2400
4008,15119036000,5400
4009,15119036000,9780
4010,10063099001,3600
4011,10063040001,1896
4012,10063099012,500
4013,10063099001,160
4014,10063099001,300
4015,10063040001,1896
4016,10063040001,1110
4017,10063040001,2000
4018,10063040001,1121
4019,10063040001,2300
4020,10063040001,670
4021,10063099010,2000
4022,10063040001,300
4023,10063040001,400
4024,10063040001,750
4025,10063040001,400
4026,10062010001,10
4027,10062090601,10
4028,10063030003,10
4029,10062090613,10
4030,10063091001,21000
4031,10063091001,10400
4032,10063099012,8000
4033,10063040001,2192
4034,10063040001,3450
4035,10063040001,4900
4036,10063091001,10400
4037,10064090600,28000
4038,10063099014,925
4039,10063030003,1420
4040,10063030003,430
4041,10063099014,40
4042,15119039000,10
4043,10063099001,925
4044,10064090019,1500
4045,10063040001,600
4046,10063099012,5200
4047,10063099012,520
4048,10063040001,620
4049,10063040001,2665
4050,10063040001,825
4051,10063040001,100
4052,10063040001,2665
4053,10063040001,1110
4054,10063040001,100
4055,10063099001,270
4056,10064090006,1120
4057,10063099601,120000
4058,10063099601,20000
4059,10064090003,700
4060,10063040001,144
4061,10063040001,216
4062,10063099001,240
4063,10063099001,120
4064,15119020000,100
4065,10064090003,1144
4066,10063040001,850
4067,10063040001,180
4068,10063040001,1200
4069,10063040001,19295
4070,10063040001,19295
4071,10063040001,19295
4072,10063040001,19295
4073,10063040001,19295
4074,10063040001,19295
4075,15119020000,4
4076,10064090600,11400
4077,10064090600,1200
4078,10064090600,6000
4079,10063099023,1200
4080,10063099023,4800
4081,10063099014,1200
4082,10063099014,1200
4083,10063099014,4800
4084,10063030001,0
4085,10063040001,880
4086,10063040001,4200
4087,10063040001,4400
4088,10063030003,1200
4089,10063099001,18160
